StateVec,Action,Reward,SLAMet,CPUCost,Source,NextState,Done
"[72.03, 0.900375, 0.0, 0.0, 0.0]",0.0,1,YES,72.03,XGBoost,"[72.03, 0.900375, 0.0, 0.0, 0.0]",False
"[145.38, 0.908625, 0.0, 0.0, 0.0]",2.0,0,NO,145.38,FCFS,"[145.38, 0.908625, 0.0, 0.0, 0.0]",False
"[174.8, 1.0925, 0.0, 0.0, 0.0]",2.0,0,NO,174.8,RoundRobin,"[174.8, 1.0925, 0.0, 0.0, 0.0]",False
"[146.66, 0.916625, 0.0, 0.0, 0.0]",2.0,0,NO,146.66,RoundRobin,"[146.66, 0.916625, 0.0, 0.0, 0.0]",False
"[120.51, 1.00425, 0.0, 0.0, 0.0]",1.0,0,NO,120.51,FCFS,"[120.51, 1.00425, 0.0, 0.0, 0.0]",False
"[94.12, 1.1765, 0.0, 0.0, 0.0]",0.0,1,YES,94.12,XGBoost,"[94.12, 1.1765, 0.0, 0.0, 0.0]",False
"[85.35, 1.066875, 0.0, 0.0, 0.0]",0.0,1,YES,85.35,FCFS,"[85.35, 1.066875, 0.0, 0.0, 0.0]",False
"[188.32, 1.177, 0.0, 0.0, 0.0]",2.0,0,NO,188.32,RoundRobin,"[188.32, 1.177, 0.0, 0.0, 0.0]",False
"[77.16, 0.9645, 0.0, 0.0, 0.0]",0.0,1,YES,77.16,RoundRobin,"[77.16, 0.9645, 0.0, 0.0, 0.0]",False
"[142.0, 0.8875, 0.0, 0.0, 0.0]",2.0,0,NO,142.0,FCFS,"[142.0, 0.8875, 0.0, 0.0, 0.0]",False
"[90, 13059, 64, 45, 2]",1.0,1,YES,2.8,Original,"[90, 13059, 64, 45, 2]",False
"[73.7, 0.92125, 0.0, 0.0, 0.0]",0.0,1,YES,73.7,FCFS,"[73.7, 0.92125, 0.0, 0.0, 0.0]",False
"[80.93, 1.011625, 0.0, 0.0, 0.0]",0.0,1,YES,80.93,XGBoost,"[80.93, 1.011625, 0.0, 0.0, 0.0]",False
"[129.945, 1.082875, 0.0, 0.0, 0.0]",1.0,0,NO,129.945,FCFS,"[129.945, 1.082875, 0.0, 0.0, 0.0]",False
"[99.71, 1.246375, 0.0, 0.0, 0.0]",0.0,1,YES,99.71,FCFS,"[99.71, 1.246375, 0.0, 0.0, 0.0]",False
"[73.75, 0.921875, 0.0, 0.0, 0.0]",0.0,1,YES,73.75,XGBoost,"[73.75, 0.921875, 0.0, 0.0, 0.0]",False
"[180.62, 1.128875, 0.0, 0.0, 0.0]",2.0,1,YES,180.62,XGBoost,"[180.62, 1.128875, 0.0, 0.0, 0.0]",False
"[93.3, 1.16625, 0.0, 0.0, 0.0]",0.0,1,YES,93.3,RoundRobin,"[93.3, 1.16625, 0.0, 0.0, 0.0]",False
"[93.17, 1.164625, 0.0, 0.0, 0.0]",0.0,1,YES,93.17,RoundRobin,"[93.17, 1.164625, 0.0, 0.0, 0.0]",False
"[79, 14070, 49, 2, 2]",1.0,1,YES,2.89,Original,"[79, 14070, 49, 2, 2]",False
"[81.33, 1.016625, 0.0, 0.0, 0.0]",0.0,1,YES,81.33,RoundRobin,"[81.33, 1.016625, 0.0, 0.0, 0.0]",False
"[128.205, 1.068375, 0.0, 0.0, 0.0]",1.0,0,NO,128.205,FCFS,"[128.205, 1.068375, 0.0, 0.0, 0.0]",False
"[82.87, 1.035875, 0.0, 0.0, 0.0]",0.0,1,YES,82.87,XGBoost,"[82.87, 1.035875, 0.0, 0.0, 0.0]",False
"[188.04, 1.17525, 0.0, 0.0, 0.0]",2.0,0,NO,188.04,FCFS,"[188.04, 1.17525, 0.0, 0.0, 0.0]",False
"[177.52, 1.1095, 0.0, 0.0, 0.0]",2.0,0,NO,177.52,FCFS,"[177.52, 1.1095, 0.0, 0.0, 0.0]",False
"[164.18, 1.026125, 0.0, 0.0, 0.0]",2.0,1,YES,164.18,XGBoost,"[164.18, 1.026125, 0.0, 0.0, 0.0]",False
"[122.37, 1.01975, 0.0, 0.0, 0.0]",1.0,0,NO,122.37,RoundRobin,"[122.37, 1.01975, 0.0, 0.0, 0.0]",False
"[82.69, 1.033625, 0.0, 0.0, 0.0]",0.0,1,YES,82.69,RoundRobin,"[82.69, 1.033625, 0.0, 0.0, 0.0]",False
"[132.285, 1.102375, 0.0, 0.0, 0.0]",1.0,0,NO,132.285,RoundRobin,"[132.285, 1.102375, 0.0, 0.0, 0.0]",False
"[161.86, 1.011625, 0.0, 0.0, 0.0]",2.0,0,NO,161.86,FCFS,"[161.86, 1.011625, 0.0, 0.0, 0.0]",False
"[159.72, 0.99825, 0.0, 0.0, 0.0]",2.0,0,NO,159.72,RoundRobin,"[159.72, 0.99825, 0.0, 0.0, 0.0]",False
"[117.81, 0.98175, 0.0, 0.0, 0.0]",1.0,0,NO,117.81,RoundRobin,"[117.81, 0.98175, 0.0, 0.0, 0.0]",False
"[135.855, 1.132125, 0.0, 0.0, 0.0]",1.0,0,NO,135.855,FCFS,"[135.855, 1.132125, 0.0, 0.0, 0.0]",False
"[147.825, 1.231875, 0.0, 0.0, 0.0]",1.0,0,NO,147.825,RoundRobin,"[147.825, 1.231875, 0.0, 0.0, 0.0]",False
"[182.32, 1.1395, 0.0, 0.0, 0.0]",2.0,0,NO,182.32,FCFS,"[182.32, 1.1395, 0.0, 0.0, 0.0]",False
"[115.545, 0.962875, 0.0, 0.0, 0.0]",1.0,0,NO,115.545,FCFS,"[115.545, 0.962875, 0.0, 0.0, 0.0]",False
"[72.64, 0.908, 0.0, 0.0, 0.0]",0.0,1,YES,72.64,XGBoost,"[72.64, 0.908, 0.0, 0.0, 0.0]",False
"[90.19, 1.127375, 0.0, 0.0, 0.0]",0.0,1,YES,90.19,XGBoost,"[90.19, 1.127375, 0.0, 0.0, 0.0]",False
"[128.31, 1.06925, 0.0, 0.0, 0.0]",1.0,0,NO,128.31,RoundRobin,"[128.31, 1.06925, 0.0, 0.0, 0.0]",False
"[192.9, 1.205625, 0.0, 0.0, 0.0]",2.0,0,NO,192.9,RoundRobin,"[192.9, 1.205625, 0.0, 0.0, 0.0]",False
"[32, 1960, 82, 44, 2]",0.0,1,YES,8.15,Original,"[32, 1960, 82, 44, 2]",False
"[89.66, 1.12075, 0.0, 0.0, 0.0]",0.0,1,YES,89.66,FCFS,"[89.66, 1.12075, 0.0, 0.0, 0.0]",False
"[182.38, 1.139875, 0.0, 0.0, 0.0]",2.0,0,NO,182.38,FCFS,"[182.38, 1.139875, 0.0, 0.0, 0.0]",False
"[148.02, 0.925125, 0.0, 0.0, 0.0]",2.0,0,NO,148.02,FCFS,"[148.02, 0.925125, 0.0, 0.0, 0.0]",False
"[137.205, 1.143375, 0.0, 0.0, 0.0]",1.0,0,NO,137.205,FCFS,"[137.205, 1.143375, 0.0, 0.0, 0.0]",False
"[137.295, 1.144125, 0.0, 0.0, 0.0]",1.0,0,NO,137.295,RoundRobin,"[137.295, 1.144125, 0.0, 0.0, 0.0]",False
"[75.92, 0.949, 0.0, 0.0, 0.0]",0.0,1,YES,75.92,XGBoost,"[75.92, 0.949, 0.0, 0.0, 0.0]",False
"[83.36, 1.042, 0.0, 0.0, 0.0]",0.0,1,YES,83.36,XGBoost,"[83.36, 1.042, 0.0, 0.0, 0.0]",False
"[165.1, 1.031875, 0.0, 0.0, 0.0]",2.0,0,NO,165.1,RoundRobin,"[165.1, 1.031875, 0.0, 0.0, 0.0]",False
"[106.95, 0.89125, 0.0, 0.0, 0.0]",1.0,0,NO,106.95,RoundRobin,"[106.95, 0.89125, 0.0, 0.0, 0.0]",False
"[186.62, 1.166375, 0.0, 0.0, 0.0]",2.0,0,NO,186.62,RoundRobin,"[186.62, 1.166375, 0.0, 0.0, 0.0]",False
"[197.04, 1.2315, 0.0, 0.0, 0.0]",2.0,0,NO,197.04,RoundRobin,"[197.04, 1.2315, 0.0, 0.0, 0.0]",False
"[98.99, 1.237375, 0.0, 0.0, 0.0]",0.0,1,YES,98.99,RoundRobin,"[98.99, 1.237375, 0.0, 0.0, 0.0]",False
"[32, 12717, 22, 28, 3]",1.0,1,YES,3.9,Original,"[32, 12717, 22, 28, 3]",False
"[107.52, 0.896, 0.0, 0.0, 0.0]",1.0,0,NO,107.52,FCFS,"[107.52, 0.896, 0.0, 0.0, 0.0]",False
"[127.2, 1.06, 0.0, 0.0, 0.0]",1.0,0,NO,127.2,FCFS,"[127.2, 1.06, 0.0, 0.0, 0.0]",False
"[161.56, 1.00975, 0.0, 0.0, 0.0]",2.0,0,NO,161.56,RoundRobin,"[161.56, 1.00975, 0.0, 0.0, 0.0]",False
"[163.44, 1.0215, 0.0, 0.0, 0.0]",2.0,0,NO,163.44,RoundRobin,"[163.44, 1.0215, 0.0, 0.0, 0.0]",False
"[83.79, 1.047375, 0.0, 0.0, 0.0]",0.0,1,YES,83.79,FCFS,"[83.79, 1.047375, 0.0, 0.0, 0.0]",False
"[141.82, 0.886375, 0.0, 0.0, 0.0]",2.0,0,NO,141.82,FCFS,"[141.82, 0.886375, 0.0, 0.0, 0.0]",False
"[90.87, 1.135875, 0.0, 0.0, 0.0]",0.0,1,YES,90.87,XGBoost,"[90.87, 1.135875, 0.0, 0.0, 0.0]",False
"[72.12, 0.9015, 0.0, 0.0, 0.0]",0.0,1,YES,72.12,XGBoost,"[72.12, 0.9015, 0.0, 0.0, 0.0]",False
"[188.04, 1.17525, 0.0, 0.0, 0.0]",2.0,0,NO,188.04,FCFS,"[188.04, 1.17525, 0.0, 0.0, 0.0]",False
"[42, 4387, 26, 27, 3]",1.0,1,YES,4.15,Original,"[42, 4387, 26, 27, 3]",False
"[121.965, 1.016375, 0.0, 0.0, 0.0]",1.0,0,NO,121.965,FCFS,"[121.965, 1.016375, 0.0, 0.0, 0.0]",False
"[194.88, 1.218, 0.0, 0.0, 0.0]",2.0,0,NO,194.88,FCFS,"[194.88, 1.218, 0.0, 0.0, 0.0]",False
"[94.26, 1.17825, 0.0, 0.0, 0.0]",0.0,1,YES,94.26,FCFS,"[94.26, 1.17825, 0.0, 0.0, 0.0]",False
"[127.995, 1.066625, 0.0, 0.0, 0.0]",1.0,0,NO,127.995,FCFS,"[127.995, 1.066625, 0.0, 0.0, 0.0]",False
"[190.88, 1.193, 0.0, 0.0, 0.0]",2.0,0,NO,190.88,RoundRobin,"[190.88, 1.193, 0.0, 0.0, 0.0]",False
"[97.72, 1.2215, 0.0, 0.0, 0.0]",0.0,1,YES,97.72,XGBoost,"[97.72, 1.2215, 0.0, 0.0, 0.0]",False
"[180.64, 1.129, 0.0, 0.0, 0.0]",2.0,0,NO,180.64,FCFS,"[180.64, 1.129, 0.0, 0.0, 0.0]",False
"[160.54, 1.003375, 0.0, 0.0, 0.0]",2.0,1,YES,160.54,XGBoost,"[160.54, 1.003375, 0.0, 0.0, 0.0]",False
"[192.54, 1.203375, 0.0, 0.0, 0.0]",2.0,0,NO,192.54,FCFS,"[192.54, 1.203375, 0.0, 0.0, 0.0]",False
"[88, 2772, 66, 4, 2]",0.0,1,YES,5.74,Original,"[88, 2772, 66, 4, 2]",False
"[95.89, 1.198625, 0.0, 0.0, 0.0]",0.0,1,YES,95.89,FCFS,"[95.89, 1.198625, 0.0, 0.0, 0.0]",False
"[94.26, 1.17825, 0.0, 0.0, 0.0]",0.0,1,YES,94.26,FCFS,"[94.26, 1.17825, 0.0, 0.0, 0.0]",False
"[85.96, 1.0745, 0.0, 0.0, 0.0]",0.0,1,YES,85.96,RoundRobin,"[85.96, 1.0745, 0.0, 0.0, 0.0]",False
"[89.18, 1.11475, 0.0, 0.0, 0.0]",0.0,1,YES,89.18,XGBoost,"[89.18, 1.11475, 0.0, 0.0, 0.0]",False
"[142.08, 1.184, 0.0, 0.0, 0.0]",1.0,0,NO,142.08,FCFS,"[142.08, 1.184, 0.0, 0.0, 0.0]",False
"[71.87, 0.898375, 0.0, 0.0, 0.0]",0.0,1,YES,71.87,XGBoost,"[71.87, 0.898375, 0.0, 0.0, 0.0]",False
"[145.3, 0.908125, 0.0, 0.0, 0.0]",2.0,0,NO,145.3,RoundRobin,"[145.3, 0.908125, 0.0, 0.0, 0.0]",False
"[55, 6349, 89, 17, 2]",1.0,1,YES,4.99,Original,"[55, 6349, 89, 17, 2]",False
"[80.36, 1.0045, 0.0, 0.0, 0.0]",0.0,1,YES,80.36,FCFS,"[80.36, 1.0045, 0.0, 0.0, 0.0]",False
"[93.4, 1.1675, 0.0, 0.0, 0.0]",0.0,1,YES,93.4,RoundRobin,"[93.4, 1.1675, 0.0, 0.0, 0.0]",False
"[136.38, 1.1365, 0.0, 0.0, 0.0]",1.0,0,NO,136.38,FCFS,"[136.38, 1.1365, 0.0, 0.0, 0.0]",False
"[78.65, 0.983125, 0.0, 0.0, 0.0]",0.0,1,YES,78.65,XGBoost,"[78.65, 0.983125, 0.0, 0.0, 0.0]",False
"[36, 12854, 24, 29, 3]",0.0,1,YES,6.55,Original,"[36, 12854, 24, 29, 3]",False
"[77.03, 0.962875, 0.0, 0.0, 0.0]",0.0,1,YES,77.03,XGBoost,"[77.03, 0.962875, 0.0, 0.0, 0.0]",False
"[119.61, 0.99675, 0.0, 0.0, 0.0]",1.0,0,NO,119.61,RoundRobin,"[119.61, 0.99675, 0.0, 0.0, 0.0]",False
"[118.08, 0.984, 0.0, 0.0, 0.0]",1.0,0,NO,118.08,FCFS,"[118.08, 0.984, 0.0, 0.0, 0.0]",False
"[98.82, 1.23525, 0.0, 0.0, 0.0]",0.0,1,YES,98.82,XGBoost,"[98.82, 1.23525, 0.0, 0.0, 0.0]",False
"[71.35, 0.891875, 0.0, 0.0, 0.0]",0.0,1,YES,71.35,XGBoost,"[71.35, 0.891875, 0.0, 0.0, 0.0]",False
"[161.56, 1.00975, 0.0, 0.0, 0.0]",2.0,0,NO,161.56,RoundRobin,"[161.56, 1.00975, 0.0, 0.0, 0.0]",False
"[90.42, 1.13025, 0.0, 0.0, 0.0]",0.0,1,YES,90.42,FCFS,"[90.42, 1.13025, 0.0, 0.0, 0.0]",False
"[128.505, 1.070875, 0.0, 0.0, 0.0]",1.0,0,NO,128.505,FCFS,"[128.505, 1.070875, 0.0, 0.0, 0.0]",False
"[152.5, 0.953125, 0.0, 0.0, 0.0]",2.0,0,NO,152.5,XGBoost,"[152.5, 0.953125, 0.0, 0.0, 0.0]",False
"[89.82, 1.12275, 0.0, 0.0, 0.0]",0.0,1,YES,89.82,RoundRobin,"[89.82, 1.12275, 0.0, 0.0, 0.0]",False
"[74.8, 0.935, 0.0, 0.0, 0.0]",0.0,1,YES,74.8,FCFS,"[74.8, 0.935, 0.0, 0.0, 0.0]",False
"[165.52, 1.0345, 0.0, 0.0, 0.0]",2.0,0,NO,165.52,FCFS,"[165.52, 1.0345, 0.0, 0.0, 0.0]",False
"[121.62, 1.0135, 0.0, 0.0, 0.0]",1.0,0,NO,121.62,RoundRobin,"[121.62, 1.0135, 0.0, 0.0, 0.0]",False
"[70.75, 0.884375, 0.0, 0.0, 0.0]",0.0,1,YES,70.75,FCFS,"[70.75, 0.884375, 0.0, 0.0, 0.0]",False
"[123.315, 1.027625, 0.0, 0.0, 0.0]",1.0,0,NO,123.315,FCFS,"[123.315, 1.027625, 0.0, 0.0, 0.0]",False
"[198.32, 1.2395, 0.0, 0.0, 0.0]",2.0,1,YES,198.32,XGBoost,"[198.32, 1.2395, 0.0, 0.0, 0.0]",False
"[198.66, 1.241625, 0.0, 0.0, 0.0]",2.0,0,NO,198.66,RoundRobin,"[198.66, 1.241625, 0.0, 0.0, 0.0]",False
"[73.96, 0.9245, 0.0, 0.0, 0.0]",0.0,1,YES,73.96,FCFS,"[73.96, 0.9245, 0.0, 0.0, 0.0]",False
"[156.1, 0.975625, 0.0, 0.0, 0.0]",2.0,0,NO,156.1,XGBoost,"[156.1, 0.975625, 0.0, 0.0, 0.0]",False
"[116.235, 0.968625, 0.0, 0.0, 0.0]",1.0,0,NO,116.235,FCFS,"[116.235, 0.968625, 0.0, 0.0, 0.0]",False
"[93.79, 1.172375, 0.0, 0.0, 0.0]",0.0,1,YES,93.79,XGBoost,"[93.79, 1.172375, 0.0, 0.0, 0.0]",False
"[79.31, 0.991375, 0.0, 0.0, 0.0]",0.0,1,YES,79.31,FCFS,"[79.31, 0.991375, 0.0, 0.0, 0.0]",False
"[175.1, 1.094375, 0.0, 0.0, 0.0]",2.0,0,NO,175.1,RoundRobin,"[175.1, 1.094375, 0.0, 0.0, 0.0]",False
"[78.71, 0.983875, 0.0, 0.0, 0.0]",0.0,1,YES,78.71,XGBoost,"[78.71, 0.983875, 0.0, 0.0, 0.0]",False
"[95.96, 1.1995, 0.0, 0.0, 0.0]",0.0,1,YES,95.96,FCFS,"[95.96, 1.1995, 0.0, 0.0, 0.0]",False
"[86.78, 1.08475, 0.0, 0.0, 0.0]",0.0,1,YES,86.78,XGBoost,"[86.78, 1.08475, 0.0, 0.0, 0.0]",False
"[187.94, 1.174625, 0.0, 0.0, 0.0]",2.0,0,NO,187.94,FCFS,"[187.94, 1.174625, 0.0, 0.0, 0.0]",False
"[107.61, 0.89675, 0.0, 0.0, 0.0]",1.0,0,NO,107.61,RoundRobin,"[107.61, 0.89675, 0.0, 0.0, 0.0]",False
"[193.94, 1.212125, 0.0, 0.0, 0.0]",2.0,0,NO,193.94,RoundRobin,"[193.94, 1.212125, 0.0, 0.0, 0.0]",False
"[183.46, 1.146625, 0.0, 0.0, 0.0]",2.0,0,NO,183.46,FCFS,"[183.46, 1.146625, 0.0, 0.0, 0.0]",False
"[46, 7316, 96, 24, 2]",0.0,1,YES,6.62,Original,"[46, 7316, 96, 24, 2]",False
"[78.9, 0.98625, 0.0, 0.0, 0.0]",0.0,1,YES,78.9,XGBoost,"[78.9, 0.98625, 0.0, 0.0, 0.0]",False
"[87.1, 1.08875, 0.0, 0.0, 0.0]",0.0,1,YES,87.1,XGBoost,"[87.1, 1.08875, 0.0, 0.0, 0.0]",False
"[97.94, 1.22425, 0.0, 0.0, 0.0]",0.0,1,YES,97.94,RoundRobin,"[97.94, 1.22425, 0.0, 0.0, 0.0]",False
"[195.98, 1.224875, 0.0, 0.0, 0.0]",2.0,1,YES,195.98,XGBoost,"[195.98, 1.224875, 0.0, 0.0, 0.0]",False
"[90, 15813, 25, 32, 1]",0.0,1,YES,9.65,Original,"[90, 15813, 25, 32, 1]",False
"[55, 3814, 64, 4, 3]",1.0,1,YES,4.03,Original,"[55, 3814, 64, 4, 3]",False
"[160.52, 1.00325, 0.0, 0.0, 0.0]",2.0,0,NO,160.52,RoundRobin,"[160.52, 1.00325, 0.0, 0.0, 0.0]",False
"[75.28, 0.941, 0.0, 0.0, 0.0]",0.0,1,YES,75.28,FCFS,"[75.28, 0.941, 0.0, 0.0, 0.0]",False
"[94.91, 1.186375, 0.0, 0.0, 0.0]",0.0,1,YES,94.91,RoundRobin,"[94.91, 1.186375, 0.0, 0.0, 0.0]",False
"[86.81, 1.085125, 0.0, 0.0, 0.0]",0.0,1,YES,86.81,FCFS,"[86.81, 1.085125, 0.0, 0.0, 0.0]",False
"[77.82, 0.97275, 0.0, 0.0, 0.0]",0.0,1,YES,77.82,XGBoost,"[77.82, 0.97275, 0.0, 0.0, 0.0]",False
"[83.9, 1.04875, 0.0, 0.0, 0.0]",0.0,1,YES,83.9,RoundRobin,"[83.9, 1.04875, 0.0, 0.0, 0.0]",False
"[77.89, 0.973625, 0.0, 0.0, 0.0]",0.0,1,YES,77.89,XGBoost,"[77.89, 0.973625, 0.0, 0.0, 0.0]",False
"[190.96, 1.1935, 0.0, 0.0, 0.0]",2.0,1,YES,190.96,XGBoost,"[190.96, 1.1935, 0.0, 0.0, 0.0]",False
"[145.32, 1.211, 0.0, 0.0, 0.0]",1.0,0,NO,145.32,RoundRobin,"[145.32, 1.211, 0.0, 0.0, 0.0]",False
"[192.86, 1.205375, 0.0, 0.0, 0.0]",2.0,0,NO,192.86,RoundRobin,"[192.86, 1.205375, 0.0, 0.0, 0.0]",False
"[83, 11455, 39, 3, 3]",0.0,1,YES,9.85,Original,"[83, 11455, 39, 3, 3]",False
"[151.0, 0.94375, 0.0, 0.0, 0.0]",2.0,0,NO,151.0,FCFS,"[151.0, 0.94375, 0.0, 0.0, 0.0]",False
"[176.06, 1.100375, 0.0, 0.0, 0.0]",2.0,0,NO,176.06,RoundRobin,"[176.06, 1.100375, 0.0, 0.0, 0.0]",False
"[123.195, 1.026625, 0.0, 0.0, 0.0]",1.0,0,NO,123.195,FCFS,"[123.195, 1.026625, 0.0, 0.0, 0.0]",False
"[150.7, 0.941875, 0.0, 0.0, 0.0]",2.0,0,NO,150.7,FCFS,"[150.7, 0.941875, 0.0, 0.0, 0.0]",False
"[171.22, 1.070125, 0.0, 0.0, 0.0]",2.0,1,YES,171.22,XGBoost,"[171.22, 1.070125, 0.0, 0.0, 0.0]",False
"[88.09, 1.101125, 0.0, 0.0, 0.0]",0.0,1,YES,88.09,FCFS,"[88.09, 1.101125, 0.0, 0.0, 0.0]",False
"[70.8, 0.885, 0.0, 0.0, 0.0]",0.0,1,YES,70.8,FCFS,"[70.8, 0.885, 0.0, 0.0, 0.0]",False
"[95.75, 1.196875, 0.0, 0.0, 0.0]",0.0,1,YES,95.75,XGBoost,"[95.75, 1.196875, 0.0, 0.0, 0.0]",False
"[197.16, 1.23225, 0.0, 0.0, 0.0]",2.0,0,NO,197.16,FCFS,"[197.16, 1.23225, 0.0, 0.0, 0.0]",False
"[186.36, 1.16475, 0.0, 0.0, 0.0]",2.0,1,YES,186.36,XGBoost,"[186.36, 1.16475, 0.0, 0.0, 0.0]",False
"[88.68, 1.1085, 0.0, 0.0, 0.0]",0.0,1,YES,88.68,XGBoost,"[88.68, 1.1085, 0.0, 0.0, 0.0]",False
"[113.505, 0.945875, 0.0, 0.0, 0.0]",1.0,0,NO,113.505,RoundRobin,"[113.505, 0.945875, 0.0, 0.0, 0.0]",False
"[73.63, 0.920375, 0.0, 0.0, 0.0]",0.0,1,YES,73.63,XGBoost,"[73.63, 0.920375, 0.0, 0.0, 0.0]",False
"[78.23, 0.977875, 0.0, 0.0, 0.0]",0.0,1,YES,78.23,RoundRobin,"[78.23, 0.977875, 0.0, 0.0, 0.0]",False
"[199.32, 1.24575, 0.0, 0.0, 0.0]",2.0,0,NO,199.32,FCFS,"[199.32, 1.24575, 0.0, 0.0, 0.0]",False
"[74.81, 0.935125, 0.0, 0.0, 0.0]",0.0,1,YES,74.81,RoundRobin,"[74.81, 0.935125, 0.0, 0.0, 0.0]",False
"[70.91, 0.886375, 0.0, 0.0, 0.0]",0.0,1,YES,70.91,XGBoost,"[70.91, 0.886375, 0.0, 0.0, 0.0]",False
"[190.02, 1.187625, 0.0, 0.0, 0.0]",2.0,0,NO,190.02,FCFS,"[190.02, 1.187625, 0.0, 0.0, 0.0]",False
"[196.94, 1.230875, 0.0, 0.0, 0.0]",2.0,1,YES,196.94,XGBoost,"[196.94, 1.230875, 0.0, 0.0, 0.0]",False
"[109.905, 0.915875, 0.0, 0.0, 0.0]",1.0,0,NO,109.905,FCFS,"[109.905, 0.915875, 0.0, 0.0, 0.0]",False
"[88.72, 1.109, 0.0, 0.0, 0.0]",0.0,1,YES,88.72,XGBoost,"[88.72, 1.109, 0.0, 0.0, 0.0]",False
"[113.835, 0.948625, 0.0, 0.0, 0.0]",1.0,0,NO,113.835,FCFS,"[113.835, 0.948625, 0.0, 0.0, 0.0]",False
"[81.23, 1.015375, 0.0, 0.0, 0.0]",0.0,1,YES,81.23,XGBoost,"[81.23, 1.015375, 0.0, 0.0, 0.0]",False
"[145.82, 0.911375, 0.0, 0.0, 0.0]",2.0,0,NO,145.82,XGBoost,"[145.82, 0.911375, 0.0, 0.0, 0.0]",False
"[183.52, 1.147, 0.0, 0.0, 0.0]",2.0,0,NO,183.52,FCFS,"[183.52, 1.147, 0.0, 0.0, 0.0]",False
"[178.76, 1.11725, 0.0, 0.0, 0.0]",2.0,1,YES,178.76,XGBoost,"[178.76, 1.11725, 0.0, 0.0, 0.0]",False
"[89.32, 1.1165, 0.0, 0.0, 0.0]",0.0,1,YES,89.32,RoundRobin,"[89.32, 1.1165, 0.0, 0.0, 0.0]",False
"[97.48, 1.2185, 0.0, 0.0, 0.0]",0.0,1,YES,97.48,XGBoost,"[97.48, 1.2185, 0.0, 0.0, 0.0]",False
"[72.12, 0.9015, 0.0, 0.0, 0.0]",0.0,1,YES,72.12,XGBoost,"[72.12, 0.9015, 0.0, 0.0, 0.0]",False
"[70.13, 0.876625, 0.0, 0.0, 0.0]",0.0,1,YES,70.13,XGBoost,"[70.13, 0.876625, 0.0, 0.0, 0.0]",False
"[83, 11453, 8, 7, 2]",0.0,1,YES,6.33,Original,"[83, 11453, 8, 7, 2]",False
"[109.14, 0.9095, 0.0, 0.0, 0.0]",1.0,0,NO,109.14,RoundRobin,"[109.14, 0.9095, 0.0, 0.0, 0.0]",False
"[86.3, 1.07875, 0.0, 0.0, 0.0]",0.0,1,YES,86.3,RoundRobin,"[86.3, 1.07875, 0.0, 0.0, 0.0]",False
"[80.09, 1.001125, 0.0, 0.0, 0.0]",0.0,1,YES,80.09,FCFS,"[80.09, 1.001125, 0.0, 0.0, 0.0]",False
"[71.31, 0.891375, 0.0, 0.0, 0.0]",0.0,1,YES,71.31,XGBoost,"[71.31, 0.891375, 0.0, 0.0, 0.0]",False
"[96.07, 1.200875, 0.0, 0.0, 0.0]",0.0,1,YES,96.07,XGBoost,"[96.07, 1.200875, 0.0, 0.0, 0.0]",False
"[73.23, 0.915375, 0.0, 0.0, 0.0]",0.0,1,YES,73.23,FCFS,"[73.23, 0.915375, 0.0, 0.0, 0.0]",False
"[83.15, 1.039375, 0.0, 0.0, 0.0]",0.0,1,YES,83.15,FCFS,"[83.15, 1.039375, 0.0, 0.0, 0.0]",False
"[81.9, 1.02375, 0.0, 0.0, 0.0]",0.0,1,YES,81.9,FCFS,"[81.9, 1.02375, 0.0, 0.0, 0.0]",False
"[175.78, 1.098625, 0.0, 0.0, 0.0]",2.0,1,YES,175.78,XGBoost,"[175.78, 1.098625, 0.0, 0.0, 0.0]",False
"[139.32, 1.161, 0.0, 0.0, 0.0]",1.0,0,NO,139.32,RoundRobin,"[139.32, 1.161, 0.0, 0.0, 0.0]",False
"[128.535, 1.071125, 0.0, 0.0, 0.0]",1.0,0,NO,128.535,FCFS,"[128.535, 1.071125, 0.0, 0.0, 0.0]",False
"[140.865, 1.173875, 0.0, 0.0, 0.0]",1.0,0,NO,140.865,RoundRobin,"[140.865, 1.173875, 0.0, 0.0, 0.0]",False
"[170.88, 1.068, 0.0, 0.0, 0.0]",2.0,0,NO,170.88,RoundRobin,"[170.88, 1.068, 0.0, 0.0, 0.0]",False
"[48, 16165, 65, 34, 1]",1.0,1,YES,3.08,Original,"[48, 16165, 65, 34, 1]",False
"[149.48, 0.93425, 0.0, 0.0, 0.0]",2.0,0,NO,149.48,RoundRobin,"[149.48, 0.93425, 0.0, 0.0, 0.0]",False
"[147.48, 0.92175, 0.0, 0.0, 0.0]",2.0,0,NO,147.48,RoundRobin,"[147.48, 0.92175, 0.0, 0.0, 0.0]",False
"[127.29, 1.06075, 0.0, 0.0, 0.0]",1.0,0,NO,127.29,FCFS,"[127.29, 1.06075, 0.0, 0.0, 0.0]",False
"[193.5, 1.209375, 0.0, 0.0, 0.0]",2.0,1,YES,193.5,XGBoost,"[193.5, 1.209375, 0.0, 0.0, 0.0]",False
"[172.3, 1.076875, 0.0, 0.0, 0.0]",2.0,0,NO,172.3,RoundRobin,"[172.3, 1.076875, 0.0, 0.0, 0.0]",False
"[184.94, 1.155875, 0.0, 0.0, 0.0]",2.0,0,NO,184.94,FCFS,"[184.94, 1.155875, 0.0, 0.0, 0.0]",False
