TaskID,SelectedCloud,StartTime,EndTime,ExecutionTime,CPUCost,SLADuration,SLAMet
1051,0,515.2208299,516.1554299,0.9346,93.46,1.16825,YES
1052,1,515.8543988,516.9843988,1.13,118.65,0.98875,NO
1053,2,516.2930576,517.8146576,1.5216,152.16,0.951,NO
1054,0,517.4701111,518.2551111,0.785,78.5,0.98125,YES
1055,1,517.8036878,519.1414021,1.337714286,140.46,1.1705,NO
1056,2,518.013725,520.005725,1.992,199.2,1.245,NO
1057,0,518.0858715,519.0561715,0.9703,97.03,1.212875,YES
1058,1,519.7827537,521.1923251,1.409571429,148.005,1.233375,NO
1059,2,520.0154021,521.7414021,1.726,172.6,1.07875,NO
1060,0,520.1073649,521.0401649,0.9328,93.28,1.166,YES
1061,1,520.1191181,521.3198324,1.200714286,126.075,1.050625,NO
1062,2,520.8750025,522.2964025,1.4214,142.14,0.888375,NO
1063,0,521.3025541,522.0674541,0.7649,76.49,0.956125,YES
1064,1,521.4558754,522.6621611,1.206285714,126.66,1.0555,NO
1065,2,521.852693,523.644093,1.7914,179.14,1.119625,NO
1066,0,522.0460354,522.9244354,0.8784,87.84,1.098,YES
1067,1,522.877641,523.911641,1.034,108.57,0.90475,NO
1068,2,523.7377466,525.6303466,1.8926,189.26,1.182875,NO
1069,0,524.2798938,525.2081938,0.9283,92.83,1.160375,YES
1070,1,524.3838373,525.581123,1.197285714,125.715,1.047625,NO
1071,2,524.5913831,526.4329831,1.8416,184.16,1.151,NO
1072,0,524.717309,525.657109,0.9398,93.98,1.17475,YES
1073,1,524.9939,526.0534714,1.059571429,111.255,0.927125,NO
1074,2,525.6195146,527.2597146,1.6402,164.02,1.025125,NO
1075,0,527.460091,528.415291,0.9552,95.52,1.194,YES
1076,1,527.6847851,528.9414994,1.256714286,131.955,1.099625,NO
1077,2,527.8802122,529.3944122,1.5142,151.42,0.946375,NO
1078,0,527.9004764,528.6474764,0.747,74.7,0.93375,YES
1079,1,527.9515941,529.1833084,1.231714286,129.33,1.07775,NO
1080,2,528.6485566,530.4791566,1.8306,183.06,1.144125,NO
1081,0,528.973183,529.745983,0.7728,77.28,0.966,YES
1082,1,529.3863361,530.461479,1.075142857,112.89,0.94075,NO
1083,2,529.6518643,531.5570643,1.9052,190.52,1.19075,NO
1084,0,529.880435,530.675335,0.7949,79.49,0.993625,YES
1085,1,531.0896764,532.4229621,1.333285714,139.995,1.166625,NO
1086,2,531.1690412,532.6476412,1.4786,147.86,0.924125,NO
1087,0,531.1824355,532.1536355,0.9712,97.12,1.214,YES
1088,1,532.9132758,533.9157044,1.002428571,105.255,0.877125,NO
1089,2,533.0255472,534.9175472,1.892,189.2,1.1825,NO
1090,0,533.1531576,534.0309576,0.8778,87.78,1.09725,YES
1091,1,534.3450774,535.7010774,1.356,142.38,1.1865,NO
1092,2,534.4578703,536.1826703,1.7248,172.48,1.078,NO
1093,0,534.4945677,535.3502677,0.8557,85.57,1.069625,YES
1094,1,534.5864196,535.7697053,1.183285714,124.245,1.035375,NO
1095,2,534.7669701,536.3597701,1.5928,159.28,0.9955,NO
1096,0,534.9047799,535.6497799,0.745,74.5,0.93125,YES
1097,1,535.9003305,536.9877591,1.087428571,114.18,0.9515,NO
1098,2,536.9199792,538.7973792,1.8774,187.74,1.173375,NO
1099,0,537.1779951,538.0363951,0.8584,85.84,1.073,YES
1100,1,537.7466993,538.9448422,1.198142857,125.805,1.048375,NO
1101,2,537.8994591,539.5714591,1.672,167.2,1.045,NO
1102,0,538.0995004,539.0467004,0.9472,94.72,1.184,YES
1103,1,538.6271244,539.9619815,1.334857143,140.16,1.168,NO
1104,2,539.5209749,541.0833749,1.5624,156.24,0.9765,NO
1105,0,539.6535051,540.6418051,0.9883,98.83,1.235375,YES
1106,1,540.6868007,541.8228007,1.136,119.28,0.994,NO
1107,2,540.7896785,542.2522785,1.4626,146.26,0.914125,NO
1108,0,541.0355284,541.9118284,0.8763,87.63,1.095375,YES
1109,1,541.3043504,542.4042075,1.099857143,115.485,0.962375,NO
1110,2,541.4427144,542.9001144,1.4574,145.74,0.910875,NO
1111,0,542.3494689,543.2493689,0.8999,89.99,1.124875,YES
1112,1,542.8274781,544.139621,1.312142857,137.775,1.148125,NO
1113,2,543.1734535,544.8152535,1.6418,164.18,1.026125,NO
1114,0,544.3243574,545.2679574,0.9436,94.36,1.1795,YES
1115,1,544.4536223,545.7070508,1.253428571,131.61,1.09675,NO
1116,2,544.4555302,546.0869302,1.6314,163.14,1.019625,NO
1117,0,544.5400402,545.4496402,0.9096,90.96,1.137,YES
1118,1,544.7092417,545.8566703,1.147428571,120.48,1.004,NO
1119,2,545.7074336,547.5762336,1.8688,186.88,1.168,NO
1120,0,546.0718133,547.0492133,0.9774,97.74,1.22175,YES
1121,1,547.2342795,548.3837081,1.149428571,120.69,1.00575,NO
1122,2,547.6131865,549.0775865,1.4644,146.44,0.91525,NO
1123,0,548.114133,549.012633,0.8985,89.85,1.123125,YES
1124,1,548.2204438,549.3780152,1.157571429,121.545,1.012875,NO
1125,2,548.2474066,550.2222066,1.9748,197.48,1.23425,NO
1126,0,549.3900855,550.3578855,0.9678,96.78,1.20975,YES
1127,1,549.4265752,550.4315752,1.005,105.525,0.879375,NO
1128,2,549.7546257,551.6296257,1.875,187.5,1.171875,NO
1129,0,549.7941578,550.6875578,0.8934,89.34,1.11675,YES
1130,1,549.9721529,551.0014386,1.029285714,108.075,0.900625,NO
1131,2,550.9020155,552.4756155,1.5736,157.36,0.9835,NO
1132,0,551.5190243,552.2525243,0.7335,73.35,0.916875,YES
1133,1,551.9872654,553.1881225,1.200857143,126.09,1.05075,NO
1134,2,553.3213597,554.8713597,1.55,155,0.96875,NO
1135,0,553.5165022,554.2495022,0.733,73.3,0.91625,YES
1136,1,553.6788805,554.8820234,1.203142857,126.33,1.05275,NO
1137,2,554.1908446,556.1530446,1.9622,196.22,1.226375,NO
1138,0,554.2368721,555.1717721,0.9349,93.49,1.168625,YES
1139,1,554.3131103,555.6515389,1.338428571,140.535,1.171125,NO
1140,2,554.3246408,556.1612408,1.8366,183.66,1.147875,NO
1141,0,554.9239157,555.8116157,0.8877,88.77,1.109625,YES
1142,1,555.7540869,557.0272298,1.273142857,133.68,1.114,NO
1143,2,556.6817733,558.1495733,1.4678,146.78,0.917375,NO
1144,0,557.2388467,558.1496467,0.9108,91.08,1.1385,YES
1145,1,557.4796736,558.5638165,1.084142857,113.835,0.948625,NO
1146,2,558.328807,560.064607,1.7358,173.58,1.084875,NO
1147,0,558.3953129,559.3161129,0.9208,92.08,1.151,YES
1148,1,558.5015914,559.6144485,1.112857143,116.85,0.97375,NO
